sci_name_id,park_id,category_name,family,order,common_names
4212,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Icteridae,Passeriformes,Yellow-Headed Blackbird
4213,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Laniidae,Passeriformes,Northern Shrike
4214,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Mimidae,Passeriformes,Gray Catbird
4215,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Mimidae,Passeriformes,Northern Mockingbird
4216,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Mimidae,Passeriformes,Brown Thrasher
4217,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Motacillidae,Passeriformes,American Pipit
4218,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Paridae,Passeriformes,Black-Capped Chickadee
4219,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Paridae,Passeriformes,Tufted Titmouse
4220,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Black-Throated Blue Warbler
4221,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Bay-Breasted Warbler
4222,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Cerulean Warbler
4223,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Yellow-Rumped Warbler
4224,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Prairie Warbler
4225,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Yellow-Throated Warbler
4226,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Blackburnian Warbler
4227,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Magnolia Warbler
4228,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Palm Warbler
4229,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Chestnut-Sided Warbler
4230,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Yellow Warbler
4231,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Pine Warbler
4232,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Blackpoll Warbler
4233,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Cape May Warbler
4234,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Black-Throated Green Warbler
4235,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Common Yellowthroat
4236,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Worm-Eating Warbler
4237,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Yellow-Breasted Chat
4238,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Black-And-White Warbler
4239,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Connecticut Warbler
4240,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Kentucky Warbler
4241,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Mourning Warbler
4242,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Northern Parula
4243,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Prothonotary Warbler
4244,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Ovenbird
4245,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Louisiana Waterthrush
4246,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Northern Waterthrush
4247,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,American Redstart
4248,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Orange-Crowned Warbler
4249,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Golden-Winged Warbler
4250,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Tennessee Warbler
4251,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Blue-Winged Warbler
4252,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Nashville Warbler
4253,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Canada Warbler
4254,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Hooded Warbler
4255,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Parulidae,Passeriformes,Wilson's Warbler
4256,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Passeridae,Passeriformes,House Sparrow
4257,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Polioptilidae,Passeriformes,Blue-Gray Gnatcatcher
4258,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Regulidae,Passeriformes,Ruby-Crowned Kinglet
4259,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Regulidae,Passeriformes,Golden-Crowned Kinglet
4260,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Sittidae,Passeriformes,Red-Breasted Nuthatch
4261,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Sittidae,Passeriformes,White-Breasted Nuthatch
4262,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Sturnidae,Passeriformes,European Starling
4263,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Troglodytidae,Passeriformes,Marsh Wren
4264,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Troglodytidae,Passeriformes,Sedge Wren
4265,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Troglodytidae,Passeriformes,Carolina Wren
4266,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Troglodytidae,Passeriformes,House Wren
4267,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Troglodytidae,Passeriformes,Winter Wren
4268,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Turdidae,Passeriformes,Veery
4269,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Turdidae,Passeriformes,Hermit Thrush
4270,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Turdidae,Passeriformes,Gray-Cheeked Thrush
4271,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Turdidae,Passeriformes,Swainson's Thrush
4272,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Turdidae,Passeriformes,Wood Thrush
4273,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Turdidae,Passeriformes,Eastern Bluebird
4274,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Turdidae,Passeriformes,American Robin
4275,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Tyrannidae,Passeriformes,Olive-Sided Flycatcher
4276,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Tyrannidae,Passeriformes,Eastern Wood-Pewee
4277,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Tyrannidae,Passeriformes,Alder Flycatcher
4278,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Tyrannidae,Passeriformes,Yellow-Bellied Flycatcher
4279,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Tyrannidae,Passeriformes,Least Flycatcher
4280,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Tyrannidae,Passeriformes,Willow Flycatcher
4281,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Tyrannidae,Passeriformes,Acadian Flycatcher
4282,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Tyrannidae,Passeriformes,Great Crested Flycatcher
4283,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Tyrannidae,Passeriformes,Eastern Phoebe
4284,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Tyrannidae,Passeriformes,Eastern Kingbird
4285,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Tyrannidae,Passeriformes,Western Kingbird
4286,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Vireonidae,Passeriformes,Yellow-Throated Vireo
4287,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Vireonidae,Passeriformes,Warbling Vireo
4288,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Vireonidae,Passeriformes,White-Eyed Vireo
4289,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Vireonidae,Passeriformes,Red-Eyed Vireo
4290,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Vireonidae,Passeriformes,Philadelphia Vireo
4291,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Vireonidae,Passeriformes,"Blue-Headed Vireo, Solitary Vireo"
4292,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Ardeidae,Pelecaniformes,Great Blue Heron
4293,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Ardeidae,Pelecaniformes,American Bittern
4294,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Ardeidae,Pelecaniformes,Cattle Egret
4295,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Ardeidae,Pelecaniformes,Green-Backed Heron
4296,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Ardeidae,Pelecaniformes,Great Egret
4297,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Ardeidae,Pelecaniformes,Little Blue Heron
4298,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Ardeidae,Pelecaniformes,Least Bittern
4299,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Ardeidae,Pelecaniformes,Black-Crowned Night-Heron
4300,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Threskiornithidae,Pelecaniformes,Glossy Ibis
4301,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Picidae,Piciformes,Northern Flicker
4302,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Picidae,Piciformes,Pileated Woodpecker
4303,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Picidae,Piciformes,Red-Bellied Woodpecker
4304,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Picidae,Piciformes,Red-Headed Woodpecker
4305,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Picidae,Piciformes,Black-Backed Woodpecker
4306,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Picidae,Piciformes,Downy Woodpecker
4307,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Picidae,Piciformes,Hairy Woodpecker
4308,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Picidae,Piciformes,Yellow-Bellied Sapsucker
4309,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Podicipedidae,Podicipediformes,Horned Grebe
4310,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Podicipedidae,Podicipediformes,Red-Necked Grebe
4311,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Podicipedidae,Podicipediformes,Pied-Billed Grebe
4312,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Strigidae,Strigiformes,Northern Saw-Whet Owl
4313,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Strigidae,Strigiformes,Short-Eared Owl
4314,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Strigidae,Strigiformes,Long-Eared Owl
4315,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Strigidae,Strigiformes,Great Horned Owl
4316,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Strigidae,Strigiformes,Snowy Owl
4317,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Strigidae,Strigiformes,Eastern Screech-Owl
4318,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Strigidae,Strigiformes,Barred Owl
4319,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Tytonidae,Strigiformes,Barn Owl
4320,F4D44F29-3F67-498F-B05B-0783473D2708,Bird,Phalacrocoracidae,Suliformes,Double-Crested Cormorant
4321,F4D44F29-3F67-498F-B05B-0783473D2708,Reptile,Colubridae,Squamata,Racer
4322,F4D44F29-3F67-498F-B05B-0783473D2708,Reptile,Colubridae,Squamata,"Ringneck Snake, Ring-Necked Snake"
4323,F4D44F29-3F67-498F-B05B-0783473D2708,Reptile,Colubridae,Squamata,Black Snake
4324,F4D44F29-3F67-498F-B05B-0783473D2708,Reptile,Colubridae,Squamata,Eastern Milk Snake
4325,F4D44F29-3F67-498F-B05B-0783473D2708,Reptile,Colubridae,Squamata,Northern Water Snake
4326,F4D44F29-3F67-498F-B05B-0783473D2708,Reptile,Colubridae,Squamata,Smooth Greensnake
4327,F4D44F29-3F67-498F-B05B-0783473D2708,Reptile,Colubridae,Squamata,"Queen Snake, Queensnake"
4328,F4D44F29-3F67-498F-B05B-0783473D2708,Reptile,Colubridae,Squamata,"Brown Snake, Dekay's Brown Snake, Dekay's Brownsnake"
4329,F4D44F29-3F67-498F-B05B-0783473D2708,Reptile,Colubridae,Squamata,Eastern Ribbon Snake
4330,F4D44F29-3F67-498F-B05B-0783473D2708,Reptile,Colubridae,Squamata,Common Garter Snake
4331,F4D44F29-3F67-498F-B05B-0783473D2708,Reptile,Chelydridae,Testudines,"Common Snapping Turtle, North American Snapping Turtle, Snapping Turtle"
4332,F4D44F29-3F67-498F-B05B-0783473D2708,Reptile,Emydidae,Testudines,Midland Painted Turtle
4333,F4D44F29-3F67-498F-B05B-0783473D2708,Reptile,Emydidae,Testudines,Spotted Turtle
4334,F4D44F29-3F67-498F-B05B-0783473D2708,Reptile,Emydidae,Testudines,Blanding's Turtle
4335,F4D44F29-3F67-498F-B05B-0783473D2708,Reptile,Emydidae,Testudines,Eastern Box Turtle
4336,F4D44F29-3F67-498F-B05B-0783473D2708,Reptile,Emydidae,Testudines,"Common Slider, Pond Slider, Slider"
4337,F4D44F29-3F67-498F-B05B-0783473D2708,Reptile,Emydidae,Testudines,Red-Eared Slider
4338,F4D44F29-3F67-498F-B05B-0783473D2708,Reptile,Kinosternidae,Testudines,Stinkpot Turtle
4339,F4D44F29-3F67-498F-B05B-0783473D2708,Reptile,Trionychidae,Testudines,Spiny Softshell Turtle
4340,F4D44F29-3F67-498F-B05B-0783473D2708,Amphibian,Bufonidae,Anura,American Toad
4341,F4D44F29-3F67-498F-B05B-0783473D2708,Amphibian,Hylidae,Anura,Gray Treefrog
4342,F4D44F29-3F67-498F-B05B-0783473D2708,Amphibian,Hylidae,Anura,Northern Spring Peeper
4343,F4D44F29-3F67-498F-B05B-0783473D2708,Amphibian,Hylidae,Anura,Western Chorus Frog
4344,F4D44F29-3F67-498F-B05B-0783473D2708,Amphibian,Ranidae,Anura,Bullfrog
4345,F4D44F29-3F67-498F-B05B-0783473D2708,Amphibian,Ranidae,Anura,Green Frog
4346,F4D44F29-3F67-498F-B05B-0783473D2708,Amphibian,Ranidae,Anura,Pickerel Frog
4347,F4D44F29-3F67-498F-B05B-0783473D2708,Amphibian,Ranidae,Anura,Northern Leopard Frog
4348,F4D44F29-3F67-498F-B05B-0783473D2708,Amphibian,Ranidae,Anura,Wood Frog
4349,F4D44F29-3F67-498F-B05B-0783473D2708,Amphibian,Ambystomatidae,Caudata,Jefferson's Salamander
4350,F4D44F29-3F67-498F-B05B-0783473D2708,Amphibian,Ambystomatidae,Caudata,Spotted Salamander
4351,F4D44F29-3F67-498F-B05B-0783473D2708,Amphibian,Plethodontidae,Caudata,Northern Dusky Salamander
4352,F4D44F29-3F67-498F-B05B-0783473D2708,Amphibian,Plethodontidae,Caudata,"Northern Two-Lined Salamander, Two-Lined Salamander"
4353,F4D44F29-3F67-498F-B05B-0783473D2708,Amphibian,Plethodontidae,Caudata,Long-Tailed Salamander
4354,F4D44F29-3F67-498F-B05B-0783473D2708,Amphibian,Plethodontidae,Caudata,Red-Backed Salamander
4355,F4D44F29-3F67-498F-B05B-0783473D2708,Amphibian,Plethodontidae,Caudata,Slimy Salamander
4356,F4D44F29-3F67-498F-B05B-0783473D2708,Amphibian,Plethodontidae,Caudata,Red Salamander
4357,F4D44F29-3F67-498F-B05B-0783473D2708,Amphibian,Salamandridae,Caudata,Eastern Newt
4358,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Bovidae,Artiodactyla,Dall's Sheep
4359,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Cervidae,Artiodactyla,Moose
4360,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Cervidae,Artiodactyla,Caribou
4361,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Canidae,Carnivora,Coyote
4362,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Canidae,Carnivora,"Gray Wolf, Wolf"
4363,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Canidae,Carnivora,Red Fox
4364,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Felidae,Carnivora,Lynx
4365,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Mustelidae,Carnivora,Wolverine
4366,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Mustelidae,Carnivora,American Marten
4367,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Mustelidae,Carnivora,"Ermine, Short-Tailed Weasel"
4368,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Mustelidae,Carnivora,Least Weasel
4369,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Mustelidae,Carnivora,Mink
4370,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Ursidae,Carnivora,"American Black Bear, Black Bear"
4371,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Ursidae,Carnivora,"Brown Bear, Grizzly Bear"
4372,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Leporidae,Lagomorpha,Snowshoe Hare
4373,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Ochotonidae,Lagomorpha,Collared Pika
4374,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Castoridae,Rodentia,American Beaver
4375,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Cricetidae,Rodentia,"Northern Red-Backed Vole, Red-Backed Vole"
4376,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Cricetidae,Rodentia,Brown Lemming
4377,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Cricetidae,Rodentia,Singing Vole
4378,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Cricetidae,Rodentia,Tundra Vole
4379,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Cricetidae,Rodentia,Meadow Vole
4380,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Cricetidae,Rodentia,"Taiga Vole, Yellow-Cheeked Vole"
4381,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Cricetidae,Rodentia,Muskrat
4382,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Cricetidae,Rodentia,Northern Bog Lemming
4383,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Dipodidae,Rodentia,Meadow Jumping Mouse
4384,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Erethizontidae,Rodentia,Porcupine
4385,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Sciuridae,Rodentia,Northern Flying Squirrel
4386,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Sciuridae,Rodentia,Hoary Marmot
4387,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Sciuridae,Rodentia,Arctic Ground Squirrel
4388,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Sciuridae,Rodentia,Red Squirrel
4389,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Soricidae,Soricomorpha,"Cinereus Shrew, Common Shrew, Masked Shrew"
4390,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Soricidae,Soricomorpha,Pygmy Shrew
4391,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Soricidae,Soricomorpha,"Dusky Shrew, Montane Shrew"
4392,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Soricidae,Soricomorpha,Water Shrew
4393,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Soricidae,Soricomorpha,Tundra Shrew
4394,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Mammal,Soricidae,Soricomorpha,Tiny Shrew
4395,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Accipitridae,Accipitriformes,Northern Goshawk
4396,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Accipitridae,Accipitriformes,Sharp-Shinned Hawk
4397,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Accipitridae,Accipitriformes,Golden Eagle
4398,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Accipitridae,Accipitriformes,Red-Tailed Hawk
4399,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Accipitridae,Accipitriformes,Rough-Legged Hawk
4400,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Accipitridae,Accipitriformes,Swainson's Hawk
4401,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Accipitridae,Accipitriformes,Northern Harrier
4402,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Accipitridae,Accipitriformes,Bald Eagle
4403,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Pandionidae,Accipitriformes,Osprey
4404,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Northern Pintail
4405,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,American Wigeon
4406,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Northern Shoveler
4407,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Green-Winged Teal
4408,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Blue-Winged Teal
4409,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Eurasian Wigeon
4410,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Mallard
4411,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Gadwall
4412,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Greater White-Fronted Goose
4413,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Lesser Scaup
4414,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Redhead
4415,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Ring-Necked Duck
4416,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Greater Scaup
4417,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Canvasback
4418,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Brant
4419,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Canada Goose
4420,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Bufflehead
4421,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Common Goldeneye
4422,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Barrow's Goldeneye
4423,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Snow Goose
4424,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Oldsquaw
4425,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Trumpeter Swan
4426,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Tundra Swan
4427,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Harlequin Duck
4428,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,White-Winged Scoter
4429,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Black Scoter
4430,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Surf Scoter
4431,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Common Merganser
4432,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Anatidae,Anseriformes,Red-Breasted Merganser
4433,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Trochilidae,Apodiformes,Rufous Hummingbird
4434,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Charadriidae,Charadriiformes,Semipalmated Plover
4435,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Charadriidae,Charadriiformes,American Golden-Plover
4436,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Laridae,Charadriiformes,Herring Gull
4437,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Laridae,Charadriiformes,Mew Gull
4438,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Laridae,Charadriiformes,Glaucous-Winged Gull
4439,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Laridae,Charadriiformes,Bonaparte's Gull
4440,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Laridae,Charadriiformes,Arctic Tern
4441,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Scolopacidae,Charadriiformes,Spotted Sandpiper
4442,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Scolopacidae,Charadriiformes,Surfbird
4443,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Scolopacidae,Charadriiformes,Ruddy Turnstone
4444,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Scolopacidae,Charadriiformes,Black Turnstone
4445,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Scolopacidae,Charadriiformes,Upland Sandpiper
4446,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Scolopacidae,Charadriiformes,Sanderling
4447,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Scolopacidae,Charadriiformes,Dunlin
4448,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Scolopacidae,Charadriiformes,Baird's Sandpiper
4449,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Scolopacidae,Charadriiformes,Western Sandpiper
4450,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Scolopacidae,Charadriiformes,Pectoral Sandpiper
4451,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Scolopacidae,Charadriiformes,Least Sandpiper
4452,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Scolopacidae,Charadriiformes,Semipalmated Sandpiper
4453,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Bird,Scolopacidae,Charadriiformes,Wilson's Snipe
